country,alpha_2_code_x,alpha_3_code_x,numeric_code_x,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age,alpha_2_code_y,alpha_3_code_y,numeric_code_y,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),Fossil fuel energy consumption (% of total),GDP growth (annual %),"Birth rate, crude (per 1,000 people)","Hospital beds (per 1,000 people)"
Kazakhstan,KZ,KAZ,398,Moderate food poverty,2015,39.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KZ,KAZ,398,2015,18084169,10196.12263,1.73E+11,6.678285856,71.97,1.109721547,,1.200000001,22.71,5.75
Kazakhstan,KZ,KAZ,398,Moderate food poverty,2015,39.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KZ,KAZ,398,2015,18084169,10196.12263,1.73E+11,6.678285856,71.97,1.109721547,,1.200000001,22.71,5.75
Kazakhstan,KZ,KAZ,398,Moderate food poverty,2015,39.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KZ,KAZ,398,2015,18084169,10196.12263,1.73E+11,6.678285856,71.97,1.109721547,,1.200000001,22.71,5.75
Ivory Coast,CI,CIV,384,Moderate food poverty,2021,39.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CI,CIV,384,2021,29639736,2146.476353,70557249155,4.091951897,58.598,0.910633113,,7.063329102,33.934,
Ethiopia,ET,ETH,231,Moderate food poverty,2016,39.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ET,ETH,231,2016,106718162,662.3272959,74054063837,6.628133372,64.392,0.68356721,,9.433482658,33.315,0.33
Ethiopia,ET,ETH,231,Moderate food poverty,2019,39.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ET,ETH,231,2019,115737383,774.5121694,95323016754,15.80963217,65.838,0.579949537,,8.364085699,33.123,
Egypt,EG,EGY,818,Moderate food poverty,2014,39.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2014,97528654,3235.662462,2.98E+11,10.07021547,70.415,1.689694836,97.92892979,2.91591188,28.416,1.37
Marshall Islands,MH,MHL,584,Moderate food poverty,2017,39.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MH,MHL,584,2017,46529,4190.934686,261200000,,64.27,,,3.558151885,22.268,
Guinea-Bissau,GW,GNB,624,Moderate food poverty,2019,39.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GW,GNB,624,2019,1967696,707.7936738,1615032332,0.246600268,60.882,1.532115129,,5.55045565,32.093,
Maldives,MV,MDV,462,Moderate food poverty,2009,39,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MV,MDV,462,2009,348275,8329.529843,2089951648,4.530176591,77.069,,,-8.157763215,21.644,3.91
Sao Tome and Principe,ST,STP,678,Moderate food poverty,2008,39,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ST,STP,678,2008,173793,1214.141147,187949230,31.99010395,65.079,,,6.22878507,37.81,
Egypt,EG,EGY,818,Moderate food poverty,2014,38.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2014,97528654,3235.662462,2.98E+11,10.07021547,70.415,1.689694836,97.92892979,2.91591188,28.416,1.37
Senegal,SN,SEN,686,Moderate food poverty,2018,38.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SN,SEN,686,2018,15914498,1355.096109,22515158389,0.460985642,68.097,1.666927568,,6.209241034,33.955,
Nigeria,NG,NGA,566,Moderate food poverty,2013,38.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NG,NGA,566,2013,181049443,2495.341066,4.94E+11,8.495518383,51.707,0.469695305,18.58926314,6.671335393,40.603,
Vietnam,VN,VNM,704,Moderate food poverty,2020,38.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,VN,VNM,704,2020,98079191,3303.169498,3.32E+11,3.220934367,75.378,,,2.865413209,15.4,
Armenia,AM,ARM,51,Moderate food poverty,2010,38.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AM,ARM,51,2010,3044800,2796.081434,9718566996,8.176361385,73.16,4.265646056,67.40110849,2.2,13.898,4.13
Egypt,EG,EGY,818,Moderate food poverty,2014,38.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2014,97528654,3235.662462,2.98E+11,10.07021547,70.415,1.689694836,97.92892979,2.91591188,28.416,1.37
"Palestinian Territory, Occupied",PS,PSE,275,Moderate food poverty,2014,38.6,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PS,PSE,275,2014,4173398,3227.849345,15472300000,1.7329851,72.622,,,-0.157866651,32.477,
Ghana,GH,GHA,288,Moderate food poverty,2008,38.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GH,GHA,288,2008,24249946,1281.835164,28562727614,16.49463961,60.49,0.2940335,42.95207948,9.149798938,33.206,
Mali,ML,MLI,466,Moderate food poverty,2018,38.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ML,MLI,466,2018,20442030,748.5069204,16560622892,0.299546507,59.393,2.823595537,,4.746484327,42.901,0.25
Nigeria,NG,NGA,566,Moderate food poverty,2021,38.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NG,NGA,566,2021,218529286,2372.573145,4.32E+11,16.95284572,52.676,1.012701927,,3.647186541,37.117,
Afghanistan,AF,AFG,4,Moderate food poverty,2015,38.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AF,AFG,4,2015,33831764,565.5697304,19249499439,-0.661709165,62.659,0.994575823,,1.451314661,38.803,0.44
Syrian Arab Republic,SY,SYR,760,Moderate food poverty,2019,38.4,Total,Units,%,External Reanalysis,,Middle of fieldwork,6 to 23 months old,SY,SYR,760,2019,20353534,771.5186953,21724169919,13.41756532,71.822,,,1.220705221,18.883,1.26
Afghanistan,AF,AFG,4,Moderate food poverty,2015,38.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AF,AFG,4,2015,33831764,565.5697304,19249499439,-0.661709165,62.659,0.994575823,,1.451314661,38.803,0.44
Guyana,GY,GUY,328,Moderate food poverty,2014,38.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GY,GUY,328,2014,754229,5635.717041,4154360152,0.852630498,67.882,0.95165217,,1.68649445,21.423,1.75
Maldives,MV,MDV,462,Moderate food poverty,2009,38.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MV,MDV,462,2009,348275,8329.529843,2089951648,4.530176591,77.069,,,-8.157763215,21.644,3.91
Sierra Leone,SL,SLE,694,Moderate food poverty,2008,38.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2008,5894722,834.0321317,3612680466,8.211124323,51.526,0.943706279,,5.435893044,40.324,
Afghanistan,AF,AFG,4,Moderate food poverty,2015,38.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AF,AFG,4,2015,33831764,565.5697304,19249499439,-0.661709165,62.659,0.994575823,,1.451314661,38.803,0.44
Egypt,EG,EGY,818,Moderate food poverty,2021,38.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2021,110957008,3837.319923,4.12E+11,5.214049405,70.221,1.122009271,,3.290646012,22.558,
Georgia,GE,GEO,268,Moderate food poverty,2018,38.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GE,GEO,268,2018,3726549,4713.653548,17228317459,2.615244714,73.341,1.897113157,,6.062036413,14.395,4.24
Swaziland,SZ,SWZ,748,Moderate food poverty,2006,38.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SZ,SWZ,748,2006,1084436,2792.138435,3305330021,5.304639463,43.12,1.809932745,0,5.992166838,31.229,2.1
Vietnam,VN,VNM,704,Moderate food poverty,2014,38.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,VN,VNM,704,2014,91679578,2439.286557,2.25E+11,4.084554466,73.855,1.822957718,,6.422243121,16.981,2.43
Ghana,GH,GHA,288,Moderate food poverty,2008,38,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GH,GHA,288,2008,24249946,1281.835164,28562727614,16.49463961,60.49,0.2940335,42.95207948,9.149798938,33.206,
Guyana,GY,GUY,328,Moderate food poverty,2009,37.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GY,GUY,328,2009,752094,4649.341448,3148777420,2.952300964,66.563,0.981015648,,3.611508472,21.832,2
India,IN,IND,356,Moderate food poverty,2015,37.9,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,IN,IND,356,2015,1328024498,1583.998159,2.08E+12,4.906973441,69.636,2.457450061,,7.996253786,18.765,1.7
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2012,37.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2012,5652076,985.8472866,6435842810,2.768442365,70.00243902,1.627972215,73.86900016,-0.0881502,27.6,4.92
Cambodia,KH,KHM,116,Moderate food poverty,2021,37.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KH,KHM,116,2021,16974305,1938.764367,35300301362,2.920734776,69.584,2.321957136,,3.089842841,19.334,
Cambodia,KH,KHM,116,Moderate food poverty,2021,37.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KH,KHM,116,2021,16974305,1938.764367,35300301362,2.920734776,69.584,2.321957136,,3.089842841,19.334,
Cambodia,KH,KHM,116,Moderate food poverty,2021,37.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KH,KHM,116,2021,16974305,1938.764367,35300301362,2.920734776,69.584,2.321957136,,3.089842841,19.334,
India,IN,IND,356,Moderate food poverty,2015,37.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,IN,IND,356,2015,1328024498,1583.998159,2.08E+12,4.906973441,69.636,2.457450061,,7.996253786,18.765,1.7
Armenia,AM,ARM,51,Moderate food poverty,2010,37.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AM,ARM,51,2010,3044800,2796.081434,9718566996,8.176361385,73.16,4.265646056,67.40110849,2.2,13.898,4.13
Ghana,GH,GHA,288,Moderate food poverty,2008,37.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GH,GHA,288,2008,24249946,1281.835164,28562727614,16.49463961,60.49,0.2940335,42.95207948,9.149798938,33.206,
Guyana,GY,GUY,328,Moderate food poverty,2019,37.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GY,GUY,328,2019,807665,6278.630541,5090626464,2.087230892,69.124,1.299612785,,5.352840035,20.828,2.18
India,IN,IND,356,Moderate food poverty,2015,37.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,IN,IND,356,2015,1328024498,1583.998159,2.08E+12,4.906973441,69.636,2.457450061,,7.996253786,18.765,1.7
Nigeria,NG,NGA,566,Moderate food poverty,2021,37.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NG,NGA,566,2021,218529286,2372.573145,4.32E+11,16.95284572,52.676,1.012701927,,3.647186541,37.117,
South Africa,ZA,ZAF,710,Moderate food poverty,2016,37.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ZA,ZAF,710,2016,57259551,6095.29506,3.15E+11,6.571396422,64.747,0.971046765,,0.664552308,20.25,
South Africa,ZA,ZAF,710,Moderate food poverty,2016,37.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ZA,ZAF,710,2016,57259551,6095.29506,3.15E+11,6.571396422,64.747,0.971046765,,0.664552308,20.25,
South Africa,ZA,ZAF,710,Moderate food poverty,2016,37.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ZA,ZAF,710,2016,57259551,6095.29506,3.15E+11,6.571396422,64.747,0.971046765,,0.664552308,20.25,
Afghanistan,AF,AFG,4,Moderate food poverty,2022,37.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AF,AFG,4,2022,40578842,377.6656271,14540297386,,62.879,,,-6.240171992,35.143,
Bhutan,BT,BTN,64,Moderate food poverty,2015,37.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BT,BTN,64,2015,740618,2954.04082,2045040204,4.548143951,70.343,,,6.66080134,17.152,1.72
Guyana,GY,GUY,328,Moderate food poverty,2009,37.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GY,GUY,328,2009,752094,4649.341448,3148777420,2.952300964,66.563,0.981015648,,3.611508472,21.832,2
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2021,37.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2021,6851224,1132.554678,8626877845,11.90503982,71.9,2.840273088,,5.507007627,22.4,4.23
Mali,ML,MLI,466,Moderate food poverty,2018,37.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ML,MLI,466,2018,20442030,748.5069204,16560622892,0.299546507,59.393,2.823595537,,4.746484327,42.901,0.25
Sierra Leone,SL,SLE,694,Moderate food poverty,2019,37.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2019,7731991,1036.227067,6453832475,14.80499909,60.255,0.672477268,,5.502709374,32.549,
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2012,36.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2012,5652076,985.8472866,6435842810,2.768442365,70.00243902,1.627972215,73.86900016,-0.0881502,27.6,4.92
Dominican Republic,DO,DOM,214,Moderate food poverty,2013,36.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2013,10193833,6098.905037,59709859337,4.830950967,72.713,0.611824773,86.76671153,4.875205093,21.166,1.72
Sierra Leone,SL,SLE,694,Moderate food poverty,2008,36.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2008,5894722,834.0321317,3612680466,8.211124323,51.526,0.943706279,,5.435893044,40.324,
Dominican Republic,DO,DOM,214,Moderate food poverty,2014,36.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2014,10315528,6451.882897,63932555677,2.998642261,72.867,0.651437856,86.56359598,7.05046369,20.867,1.53
Mali,ML,MLI,466,Moderate food poverty,2010,36.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ML,MLI,466,2010,15945198,690.4341762,10269428513,1.108926907,56.382,1.374566808,,5.313935279,46.588,0.25
India,IN,IND,356,Moderate food poverty,2020,36.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,IN,IND,356,2020,1402617695,1806.501106,2.64E+12,6.623436776,70.15,2.807193874,,-5.777724707,16.572,1.62
"Palestinian Territory, Occupied",PS,PSE,275,Moderate food poverty,2014,36.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PS,PSE,275,2014,4173398,3227.849345,15472300000,1.7329851,72.622,,,-0.157866651,32.477,
Afghanistan,AF,AFG,4,Moderate food poverty,2022,36.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AF,AFG,4,2022,40578842,377.6656271,14540297386,,62.879,,,-6.240171992,35.143,
Guinea,GN,GIN,324,Moderate food poverty,2016,36.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2016,12073030,807.236421,8493617258,8.172681123,58.763,1.921711146,,10.8206272,37.396,
Mexico,MX,MEX,484,Moderate food poverty,2015,36.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MX,MEX,484,2015,121072306,10021.23861,1.18E+12,2.72064065,74.682,0.450742819,90.42620791,2.702323426,17.968,1
Chad,TD,TCD,148,Moderate food poverty,2015,36.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TD,TCD,148,2015,14647621,747.5884485,10618477309,4.377126651,51.589,2.018822781,,2.767675685,46.367,0.49
Guyana,GY,GUY,328,Moderate food poverty,2009,36.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GY,GUY,328,2009,752094,4649.341448,3148777420,2.952300964,66.563,0.981015648,,3.611508472,21.832,2
Mali,ML,MLI,466,Moderate food poverty,2010,36.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ML,MLI,466,2010,15945198,690.4341762,10269428513,1.108926907,56.382,1.374566808,,5.313935279,46.588,0.25
Marshall Islands,MH,MHL,584,Moderate food poverty,2017,36.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MH,MHL,584,2017,46529,4190.934686,261200000,,64.27,,,3.558151885,22.268,
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Moderate food poverty,2019,36.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MK,MKD,807,2019,1876262,5961.584754,12024667115,0.766439573,76.60243902,1.159116286,,3.910419538,9.6,4.19
Armenia,AM,ARM,51,Moderate food poverty,2010,36.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AM,ARM,51,2010,3044800,2796.081434,9718566996,8.176361385,73.16,4.265646056,67.40110849,2.2,13.898,4.13
Vietnam,VN,VNM,704,Moderate food poverty,2014,36.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,VN,VNM,704,2014,91679578,2439.286557,2.25E+11,4.084554466,73.855,1.822957718,,6.422243121,16.981,2.43
Egypt,EG,EGY,818,Moderate food poverty,2021,36.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2021,110957008,3837.319923,4.12E+11,5.214049405,70.221,1.122009271,,3.290646012,22.558,
India,IN,IND,356,Moderate food poverty,2020,36.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,IN,IND,356,2020,1402617695,1806.501106,2.64E+12,6.623436776,70.15,2.807193874,,-5.777724707,16.572,1.62
Nigeria,NG,NGA,566,Moderate food poverty,2021,36.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NG,NGA,566,2021,218529286,2372.573145,4.32E+11,16.95284572,52.676,1.012701927,,3.647186541,37.117,
Chad,TD,TCD,148,Moderate food poverty,2015,36.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TD,TCD,148,2015,14647621,747.5884485,10618477309,4.377126651,51.589,2.018822781,,2.767675685,46.367,0.49
Guyana,GY,GUY,328,Moderate food poverty,2014,36.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GY,GUY,328,2014,754229,5635.717041,4154360152,0.852630498,67.882,0.95165217,,1.68649445,21.423,1.75
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2012,36.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2012,5652076,985.8472866,6435842810,2.768442365,70.00243902,1.627972215,73.86900016,-0.0881502,27.6,4.92
Mali,ML,MLI,466,Moderate food poverty,2010,36.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ML,MLI,466,2010,15945198,690.4341762,10269428513,1.108926907,56.382,1.374566808,,5.313935279,46.588,0.25
Mali,ML,MLI,466,Moderate food poverty,2018,36,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ML,MLI,466,2018,20442030,748.5069204,16560622892,0.299546507,59.393,2.823595537,,4.746484327,42.901,0.25
Guinea,GN,GIN,324,Moderate food poverty,2016,35.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2016,12073030,807.236421,8493617258,8.172681123,58.763,1.921711146,,10.8206272,37.396,
Chad,TD,TCD,148,Moderate food poverty,2015,35.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TD,TCD,148,2015,14647621,747.5884485,10618477309,4.377126651,51.589,2.018822781,,2.767675685,46.367,0.49
Dominican Republic,DO,DOM,214,Moderate food poverty,2014,35.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2014,10315528,6451.882897,63932555677,2.998642261,72.867,0.651437856,86.56359598,7.05046369,20.867,1.53
Vietnam,VN,VNM,704,Moderate food poverty,2020,35.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,VN,VNM,704,2020,98079191,3303.169498,3.32E+11,3.220934367,75.378,,,2.865413209,15.4,
Afghanistan,AF,AFG,4,Moderate food poverty,2022,35.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AF,AFG,4,2022,40578842,377.6656271,14540297386,,62.879,,,-6.240171992,35.143,
India,IN,IND,356,Moderate food poverty,2020,35.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,IN,IND,356,2020,1402617695,1806.501106,2.64E+12,6.623436776,70.15,2.807193874,,-5.777724707,16.572,1.62
Uzbekistan,UZ,UZB,860,Moderate food poverty,2021,35.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,UZ,UZB,860,2021,34243696,3442.724845,77697421135,10.84923975,70.862,,,8.034683126,25.9,4.86
Guinea,GN,GIN,324,Moderate food poverty,2016,35.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2016,12073030,807.236421,8493617258,8.172681123,58.763,1.921711146,,10.8206272,37.396,
Philippines,PH,PHL,608,Moderate food poverty,2008,35.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PH,PHL,608,2008,92699095,2264.946291,1.99E+11,8.260447036,70.564,1.250329088,57.62975477,4.344487305,26.357,1.54
Chad,TD,TCD,148,Moderate food poverty,2022,35.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TD,TCD,148,2022,18455316,570.2209026,12212890618,5.788026878,52.997,2.748179613,,2.804340748,43.184,
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2021,35.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2021,6851224,1132.554678,8626877845,11.90503982,71.9,2.840273088,,5.507007627,22.4,4.23
Guinea-Bissau,GW,GNB,624,Moderate food poverty,2019,35.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GW,GNB,624,2019,1967696,707.7936738,1615032332,0.246600268,60.882,1.532115129,,5.55045565,32.093,
Nigeria,NG,NGA,566,Moderate food poverty,2008,35.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NG,NGA,566,2008,157595014,2098.283392,3.24E+11,11.58107517,50.225,0.489084135,18.42963788,6.764472778,42.681,
Tonga,TO,TON,776,Moderate food poverty,2019,35,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TO,TON,776,2019,105669,4576.850819,526879021.1,1.179543348,70.871,,,-0.208437488,23.424,
Armenia,AM,ARM,51,Moderate food poverty,2005,34.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AM,ARM,51,2005,3146400,2240.092732,5106475890,0.638928002,71.792,2.871931363,68.09841787,13.9,13.033,4.71
Dominican Republic,DO,DOM,214,Moderate food poverty,2014,34.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2014,10315528,6451.882897,63932555677,2.998642261,72.867,0.651437856,86.56359598,7.05046369,20.867,1.53
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Moderate food poverty,2019,34.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MK,MKD,807,2019,1876262,5961.584754,12024667115,0.766439573,76.60243902,1.159116286,,3.910419538,9.6,4.19
Egypt,EG,EGY,818,Moderate food poverty,2008,34.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2008,85864789,3052.212978,1.64E+11,18.31683168,69.319,2.180785485,96.16210914,7.156283566,26.146,1.63
Nigeria,NG,NGA,566,Moderate food poverty,2008,34.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NG,NGA,566,2008,157595014,2098.283392,3.24E+11,11.58107517,50.225,0.489084135,18.42963788,6.764472778,42.681,
Philippines,PH,PHL,608,Moderate food poverty,2022,34.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PH,PHL,608,2022,113964338,3577.701366,4.28E+11,5.821158112,72.187,1.316526153,,7.580982128,21.618,
Timor-Leste,TL,TLS,626,Moderate food poverty,2016,34.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TL,TLS,626,2016,1228312,1333.658547,2220458200,-1.469842879,67.446,1.588331516,,3.009930626,27.018,
Philippines,PH,PHL,608,Moderate food poverty,2022,34.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PH,PHL,608,2022,113964338,3577.701366,4.28E+11,5.821158112,72.187,1.316526153,,7.580982128,21.618,
Turks and Caicos Islands,TC,TCA,796,Moderate food poverty,2020,34.7,Male,Units,%,Low reliability,,Middle of fieldwork,6 to 23 months old,TC,TCA,796,2020,44386,18073.28522,774953669.3,,75.001,,,-26.78293287,12.685,
Indonesia,ID,IDN,360,Moderate food poverty,2017,34.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ID,IDN,360,2017,267346658,3553.519993,9.83E+11,3.80879807,69.936,0.865191376,,5.069785901,17.519,1.15
Chad,TD,TCD,148,Moderate food poverty,2022,34.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TD,TCD,148,2022,18455316,570.2209026,12212890618,5.788026878,52.997,2.748179613,,2.804340748,43.184,
Philippines,PH,PHL,608,Moderate food poverty,2022,34.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PH,PHL,608,2022,113964338,3577.701366,4.28E+11,5.821158112,72.187,1.316526153,,7.580982128,21.618,
Egypt,EG,EGY,818,Moderate food poverty,2008,34.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2008,85864789,3052.212978,1.64E+11,18.31683168,69.319,2.180785485,96.16210914,7.156283566,26.146,1.63
Nigeria,NG,NGA,566,Moderate food poverty,2008,34.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NG,NGA,566,2008,157595014,2098.283392,3.24E+11,11.58107517,50.225,0.489084135,18.42963788,6.764472778,42.681,
Philippines,PH,PHL,608,Moderate food poverty,2008,34.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PH,PHL,608,2008,92699095,2264.946291,1.99E+11,8.260447036,70.564,1.250329088,57.62975477,4.344487305,26.357,1.54
Niger,NE,NER,562,Moderate food poverty,2012,34.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NE,NER,562,2012,17836769,463.0662655,9746582481,0.45508982,59.65,1.623984369,29.68773614,10.54894458,47.398,0.44
Egypt,EG,EGY,818,Moderate food poverty,2021,34.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2021,110957008,3837.319923,4.12E+11,5.214049405,70.221,1.122009271,,3.290646012,22.558,
